Ligand	Receptor	Mediator	TF	Target	Path_ID	Path_Rank	Path_Length	Path_Cost	Path_P	Path_Q	Receptor_P	Receptor_Q	Receptor_Significant	Edge_Types	Edge_Sources	Direction_Status
CDK1	CXADR	PLEKHA5,EGLN3,HSD17B4	PRAME	ANGPTL4,C1orf116,C1orf74,CNOT8,ELL,FBXO42,FTH1,GDF15,KMT2D,MAD2L1BP,NR1D1,OBFC1,RFX2,ZSCAN31	B_cell_to_Malignant_P000018	1	4	1.9764472135080853	0.8642714570858283	1.0	0.4550898203592814	0.7641859138865127	False	negative_linear;negative_linear;positive_linear;negative_linear	prior+data;prior+data;prior+data;prior+data	known
CDK1	CXADR	PLEKHA5,FGFR1,CALML5,FTH1	SERPINB5	VEGFA	B_cell_to_Malignant_P000019	1	5	2.3221673253563457	0.7644710578842315	1.0	0.4550898203592814	0.7641859138865127	False	negative_linear;positive_linear;negative_linear;positive_linear;positive_linear	prior+data;prior+data;prior+data;prior+data;prior+data	known
CDK1	CXADR	PLEKHA5,EGLN3,HSD17B4,SULT1E1	TERF1	RFX2	B_cell_to_Malignant_P000020	1	5	2.3752410050494923	0.7784431137724551	1.0	0.4550898203592814	0.7641859138865127	False	negative_linear;negative_linear;positive_linear;positive_linear;negative_linear	prior+data;prior+data;prior+data;prior+data;prior+data	known
CDK1	CXADR	SLC39A6	VEGFA	EGR1,TIMP2	B_cell_to_Malignant_P000021	1	2	0.9875491221710623	0.8263473053892215	1.0	0.4550898203592814	0.7641859138865127	False	negative_linear;negative_linear	prior+data;prior+data	known
TNF,TYK2	CXCL1		ESR1	ACSS1,AGR2,AGR3,AKAP1,ALG8,ALS2CL,ANGPTL4,ARL4A,ASB8,C1orf74,C9orf3,CALML5,CBR3-AS1,CCDC159,CCDC176,CCL28,CCNT1,CCSER2,CGA,CISH,CLP1,COX6C,CPHL1P,CTNND1,CXADR,CYP4B1,DDX23,DHRS2,DHRS3,DNAJA4,DNASE1,DTNA,ECSIT,EDN1,EFNA5,EGLN3,ELL,EVPL,FAM193B,FAM198B,FBLN1,FBXO18,FBXW4,FEM1B,FHL2,FLII,FTH1,FXYD3,GDF15,GGA1,HARBI1,HIST1H4H,HMGCS2,HOXA10,HSPB8,HTT,ITFG2,KIAA1467,KLHL24,KRT15,KRT23,LAMB2,LGALS3BP,LIMCH1,LINC00173,MAD2L1BP,MGLL,MGP,MMS19,MYLK,NAT9,NDRG1,NEBL,NLK,NPLOC4,NQO2,NR1D1,NREP,OBFC1,OCEL1,PCBP1-AS1,PIP,POLRMT,PPP1R13B,PRSS23,PVRL1,QDPR,RAB11FIP1,RAD51C,RCAN1,RFX2,RND3,RP11-206M11.7,RP4-569M23.4,RRNAD1,S100A8,S100A9,S100P,SCAP,SDC2,SEMA3C,SERPINA3,SERPINB5,SLC29A1,SLC39A6,SLC4A8,SNCG,SPPL2A,SRI,SSH3,STRN4,SYBU,TBL1X,TFF1,TFF3,THAP3,THBS1,TIMP1,TIMP2,TNFAIP2,TOB1,TOM1L2,TPCN1,TPM1,TRAPPC9,USP5,VEGFA,WDR46,ZFAND2A,ZNF133,ZNF32,ZNF44,ZNF799,ZNF823,ZSCAN31	B_cell_to_Malignant_P000022	1	1	0.5486236407607318	0.9241516966067864	1.0	0.9241516966067864	0.9261477045908184	False	negative_linear	prior+data	known
CDK1	DDX23	RPL23,CLU,FGFR1	EDN1	CXADR	B_cell_to_Malignant_P000023	1	4	1.7925835563946697	0.5469061876247505	1.0	0.9261477045908184	0.9261477045908184	False	positive_linear;positive_linear;positive_linear;negative_linear	prior+data;prior+data;prior+data;prior+data	known
CDK1	DDX23	RPL23,CLU	ESR1	ACSS1,AGR2,AGR3,AKAP1,ALG8,ALS2CL,ANGPTL4,ARL4A,ASB8,C1orf74,C9orf3,CALML5,CBR3-AS1,CCDC159,CCDC176,CCL28,CCNT1,CCSER2,CGA,CISH,CLP1,COX6C,CPHL1P,CTNND1,CXADR,CYP4B1,DDX23,DHRS2,DHRS3,DNAJA4,DNASE1,DTNA,ECSIT,EDN1,EFNA5,EGLN3,ELL,EVPL,FAM193B,FAM198B,FBLN1,FBXO18,FBXW4,FEM1B,FHL2,FLII,FTH1,FXYD3,GDF15,GGA1,HARBI1,HIST1H4H,HMGCS2,HOXA10,HSPB8,HTT,ITFG2,KIAA1467,KLHL24,KRT15,KRT23,LAMB2,LGALS3BP,LIMCH1,LINC00173,MAD2L1BP,MGLL,MGP,MMS19,MYLK,NAT9,NDRG1,NEBL,NLK,NPLOC4,NQO2,NR1D1,NREP,OBFC1,OCEL1,PCBP1-AS1,PIP,POLRMT,PPP1R13B,PRSS23,PVRL1,QDPR,RAB11FIP1,RAD51C,RCAN1,RFX2,RND3,RP11-206M11.7,RP4-569M23.4,RRNAD1,S100A8,S100A9,S100P,SCAP,SDC2,SEMA3C,SERPINA3,SERPINB5,SLC29A1,SLC39A6,SLC4A8,SNCG,SPPL2A,SRI,SSH3,STRN4,SYBU,TBL1X,TFF1,TFF3,THAP3,THBS1,TIMP1,TIMP2,TNFAIP2,TOB1,TOM1L2,TPCN1,TPM1,TRAPPC9,USP5,VEGFA,WDR46,ZFAND2A,ZNF133,ZNF32,ZNF44,ZNF799,ZNF823,ZSCAN31	B_cell_to_Malignant_P000024	1	3	1.4274745439938537	0.9261477045908184	1.0	0.9261477045908184	0.9261477045908184	False	positive_linear;positive_linear;positive_linear	prior+data;prior+data;prior+data	known
CDK1	DDX23	RPL23,SCGB2A2,FGFR4,PLEKHA5	FHL2	ESR1,IGFBP5	B_cell_to_Malignant_P000025	1	5	2.1997479369019124	0.6646706586826348	1.0	0.9261477045908184	0.9261477045908184	False	positive_linear;positive_linear;positive_linear;positive_linear;negative_linear	prior+data;prior+data;prior+data;prior+data;prior+data	known
CDK1	DDX23	RPL23,SCGB2A2,FGFR4,PLEKHA5,EGLN3,HSD17B4	PRAME	ANGPTL4,C1orf116,C1orf74,CNOT8,ELL,FBXO42,FTH1,GDF15,KMT2D,MAD2L1BP,NR1D1,OBFC1,RFX2,ZSCAN31	B_cell_to_Malignant_P000026	1	7	3.390296120802208	0.9620758483033932	1.0	0.9261477045908184	0.9261477045908184	False	positive_linear;positive_linear;positive_linear;positive_linear;negative_linear;positive_linear;negative_linear	prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data	known
CDK1	DDX23	RPL23,CLU,FGFR1,CALML5,FTH1	SERPINB5	VEGFA	B_cell_to_Malignant_P000027	1	6	2.757753760869103	0.720558882235529	1.0	0.9261477045908184	0.9261477045908184	False	positive_linear;positive_linear;positive_linear;negative_linear;positive_linear;positive_linear	prior+data;prior+data;prior+data;prior+data;prior+data;prior+data	known
CDK1	DDX23	RPL23,SCGB2A2,FGFR4,PLEKHA5,EGLN3,HSD17B4,SULT1E1	TERF1	RFX2	B_cell_to_Malignant_P000028	1	8	3.789089912343615	0.9341317365269461	1.0	0.9261477045908184	0.9261477045908184	False	positive_linear;positive_linear;positive_linear;positive_linear;negative_linear;positive_linear;positive_linear;negative_linear	prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data	known
NFATC1,TNF	EDN1	FGFR1	ESR1	ACSS1,AGR2,AGR3,AKAP1,ALG8,ALS2CL,ANGPTL4,ARL4A,ASB8,C1orf74,C9orf3,CALML5,CBR3-AS1,CCDC159,CCDC176,CCL28,CCNT1,CCSER2,CGA,CISH,CLP1,COX6C,CPHL1P,CTNND1,CXADR,CYP4B1,DDX23,DHRS2,DHRS3,DNAJA4,DNASE1,DTNA,ECSIT,EDN1,EFNA5,EGLN3,ELL,EVPL,FAM193B,FAM198B,FBLN1,FBXO18,FBXW4,FEM1B,FHL2,FLII,FTH1,FXYD3,GDF15,GGA1,HARBI1,HIST1H4H,HMGCS2,HOXA10,HSPB8,HTT,ITFG2,KIAA1467,KLHL24,KRT15,KRT23,LAMB2,LGALS3BP,LIMCH1,LINC00173,MAD2L1BP,MGLL,MGP,MMS19,MYLK,NAT9,NDRG1,NEBL,NLK,NPLOC4,NQO2,NR1D1,NREP,OBFC1,OCEL1,PCBP1-AS1,PIP,POLRMT,PPP1R13B,PRSS23,PVRL1,QDPR,RAB11FIP1,RAD51C,RCAN1,RFX2,RND3,RP11-206M11.7,RP4-569M23.4,RRNAD1,S100A8,S100A9,S100P,SCAP,SDC2,SEMA3C,SERPINA3,SERPINB5,SLC29A1,SLC39A6,SLC4A8,SNCG,SPPL2A,SRI,SSH3,STRN4,SYBU,TBL1X,TFF1,TFF3,THAP3,THBS1,TIMP1,TIMP2,TNFAIP2,TOB1,TOM1L2,TPCN1,TPM1,TRAPPC9,USP5,VEGFA,WDR46,ZFAND2A,ZNF133,ZNF32,ZNF44,ZNF799,ZNF823,ZSCAN31	B_cell_to_Malignant_P000029	1	2	0.8612051820330918	0.3932135728542914	1.0	0.3932135728542914	0.7641859138865127	False	negative_linear;positive_linear	prior+data;prior+data	known
NFATC1,TNF	EDN1	FGFR1,PLEKHA5	FHL2	ESR1,IGFBP5	B_cell_to_Malignant_P000030	1	3	1.3774087079151875	0.6506986027944112	1.0	0.3932135728542914	0.7641859138865127	False	negative_linear;positive_linear;negative_linear	prior+data;prior+data;prior+data	known
NFATC1,TNF	EDN1	FGFR1,PLEKHA5,EGLN3,HSD17B4	PRAME	ANGPTL4,C1orf116,C1orf74,CNOT8,ELL,FBXO42,FTH1,GDF15,KMT2D,MAD2L1BP,NR1D1,OBFC1,RFX2,ZSCAN31	B_cell_to_Malignant_P000031	1	5	2.5679568918154834	0.9700598802395209	1.0	0.3932135728542914	0.7641859138865127	False	negative_linear;positive_linear;negative_linear;positive_linear;negative_linear	prior+data;prior+data;prior+data;prior+data;prior+data	known
NFATC1,TNF	EDN1	FGFR1,CALML5,FTH1	SERPINB5	VEGFA	B_cell_to_Malignant_P000032	1	4	1.7954089175937518	0.5768463073852296	1.0	0.3932135728542914	0.7641859138865127	False	negative_linear;negative_linear;positive_linear;positive_linear	prior+data;prior+data;prior+data;prior+data	known
NFATC1,TNF	EDN1	FGFR1,PLEKHA5,EGLN3,HSD17B4,SULT1E1	TERF1	RFX2	B_cell_to_Malignant_P000033	1	6	2.9667506833568904	0.9461077844311377	1.0	0.3932135728542914	0.7641859138865127	False	negative_linear;positive_linear;negative_linear;positive_linear;positive_linear;negative_linear	prior+data;prior+data;prior+data;prior+data;prior+data;prior+data	known
PRKACB	EGR1	CGA,SULT1E1	EDN1	CXADR	B_cell_to_Malignant_P000034	1	3	1.3647698514772717	0.5828343313373253	1.0	0.5109780439121756	0.7641859138865127	False	negative_linear;negative_linear;negative_linear	prior+data;prior+data;prior+data	known
PRKACB	EGR1	CGA	ESR1	ACSS1,AGR2,AGR3,AKAP1,ALG8,ALS2CL,ANGPTL4,ARL4A,ASB8,C1orf74,C9orf3,CALML5,CBR3-AS1,CCDC159,CCDC176,CCL28,CCNT1,CCSER2,CGA,CISH,CLP1,COX6C,CPHL1P,CTNND1,CXADR,CYP4B1,DDX23,DHRS2,DHRS3,DNAJA4,DNASE1,DTNA,ECSIT,EDN1,EFNA5,EGLN3,ELL,EVPL,FAM193B,FAM198B,FBLN1,FBXO18,FBXW4,FEM1B,FHL2,FLII,FTH1,FXYD3,GDF15,GGA1,HARBI1,HIST1H4H,HMGCS2,HOXA10,HSPB8,HTT,ITFG2,KIAA1467,KLHL24,KRT15,KRT23,LAMB2,LGALS3BP,LIMCH1,LINC00173,MAD2L1BP,MGLL,MGP,MMS19,MYLK,NAT9,NDRG1,NEBL,NLK,NPLOC4,NQO2,NR1D1,NREP,OBFC1,OCEL1,PCBP1-AS1,PIP,POLRMT,PPP1R13B,PRSS23,PVRL1,QDPR,RAB11FIP1,RAD51C,RCAN1,RFX2,RND3,RP11-206M11.7,RP4-569M23.4,RRNAD1,S100A8,S100A9,S100P,SCAP,SDC2,SEMA3C,SERPINA3,SERPINB5,SLC29A1,SLC39A6,SLC4A8,SNCG,SPPL2A,SRI,SSH3,STRN4,SYBU,TBL1X,TFF1,TFF3,THAP3,THBS1,TIMP1,TIMP2,TNFAIP2,TOB1,TOM1L2,TPCN1,TPM1,TRAPPC9,USP5,VEGFA,WDR46,ZFAND2A,ZNF133,ZNF32,ZNF44,ZNF799,ZNF823,ZSCAN31	B_cell_to_Malignant_P000035	1	2	0.8438899174481785	0.38323353293413176	1.0	0.5109780439121756	0.7641859138865127	False	negative_linear;positive_linear	prior+data;prior+data	known
PRKACB	EGR1	CGA	FHL2	ESR1,IGFBP5	B_cell_to_Malignant_P000036	1	2	0.8659216562744643	0.4171656686626746	1.0	0.5109780439121756	0.7641859138865127	False	negative_linear;positive_linear	prior+data;prior+data	known
PRKACB	EGR1	CGA,SULT1E1	PRAME	ANGPTL4,C1orf116,C1orf74,CNOT8,ELL,FBXO42,FTH1,GDF15,KMT2D,MAD2L1BP,NR1D1,OBFC1,RFX2,ZSCAN31	B_cell_to_Malignant_P000037	1	3	1.4224191631821739	0.7325349301397206	1.0	0.5109780439121756	0.7641859138865127	False	negative_linear;negative_linear;negative_linear	prior+data;prior+data;prior+data	known
PRKACB	EGR1	CGA,SULT1E1,AGR2,RPL23,CLU,FGFR1,CALML5,FTH1	SERPINB5	VEGFA	B_cell_to_Malignant_P000038	1	9	4.108855527041317	0.6766467065868264	1.0	0.5109780439121756	0.7641859138865127	False	negative_linear;negative_linear;negative_linear;negative_linear;positive_linear;positive_linear;negative_linear;positive_linear;positive_linear	prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data	known
PRKACB	EGR1	CGA,SULT1E1	TERF1	RFX2	B_cell_to_Malignant_P000039	1	3	1.4293744791056198	0.7704590818363274	1.0	0.5109780439121756	0.7641859138865127	False	negative_linear;negative_linear;negative_linear	prior+data;prior+data;prior+data	known
PRKACB	EGR1	THBS1,CD36,CEACAM1,CEACAM5,GSTM3	VEGFA	EGR1,TIMP2	B_cell_to_Malignant_P000040	1	6	2.652504833760803	0.49101796407185627	1.0	0.5109780439121756	0.7641859138865127	False	positive_linear;negative_linear;negative_linear;positive_linear;negative_linear;negative_linear	prior+data;prior+data;prior+data;prior+data;prior+data;prior+data	known
AURKA,CDK1,LCK,PTPN6	ESR1	SULT1E1	EDN1	CXADR	B_cell_to_Malignant_P000041	1	2	0.8148601229036361	0.4810379241516966	1.0	0.5808383233532934	0.7641859138865127	False	negative_linear;negative_linear	prior+data;prior+data	known
AURKA,CDK1,LCK,PTPN6	ESR1	CGA	EGR1	ABCB6,ABHD16A,AC026806.2,ACSS1,ACY1,AGPAT6,AKAP1,ALDOC,ALKBH3,ALS2CL,ANGPTL4,ANKMY2,ARL16,ARL4A,BAP1,C5orf45,C9orf3,CBR3-AS1,CCDC159,CCNT1,CCSER2,CISD3,CISH,CLP1,CRYAB,CTA-228A9.3,CTNND1,CXADR,CYP4B1,DDX23,DHX35,DNAJA3,ECSIT,ELL,EVPL,EZH1,F3,FAM131A,FAM189B,FAM193B,FBXO18,FBXW4,FEM1B,FGFR1,FOXRED2,FTH1,FXYD3,GDF15,GGA1,GMPPB,GNL1,GOLT1A,GORASP1,H19,HSD17B4,HTT,IGFBP5,INSIG2,ITFG2,KIAA1467,LAMB2,LINC00173,LMO3,MAOB,MAP3K4,MGLL,MST1R,NAT9,NLK,NPLOC4,NQO2,NR1D1,PABPC1L,PCBP1-AS1,PCGF2,PNMT,POLRMT,PPP1R13B,PPP1R1B,PREP,PRKRIR,PRSS23,PSMB3,PTOV1,PVRL1,RAB11FIP1,RAD51C,RBCK1,RCAN1,RFX2,RFXANK,RNF31,RP11-156E6.1,RP13-582O9.5,RPL23,RPS12P26,RRNAD1,SCAP,SEMA3C,SERHL2,SIRT3,SLC29A1,SLC39A6,SMAD5,SPPL3,SPRY1,SPTSSB,SSH3,SYNJ1,TBL1X,TBL3,THBS1,THRSP,TIMP1,TIMP2,TIMP3,TNFAIP2,TNFSF10,TOM1L2,TPCN1,TRAPPC9,USP5,VEGFA,VPS37A,WDR65,WFDC2,ZFP62,ZG16B,ZNF250,ZNF408	B_cell_to_Malignant_P000042	1	2	0.8438899174481785	0.38323353293413176	1.0	0.5808383233532934	0.7641859138865127	False	positive_linear;negative_linear	prior+data;prior+data	known
AURKA,CDK1,LCK,PTPN6	ESR1		FHL2	ESR1,IGFBP5	B_cell_to_Malignant_P000043	1	1	0.4451743754769697	0.48502994011976047	1.0	0.5808383233532934	0.7641859138865127	False	positive_linear	prior+data	known
AURKA,CDK1,LCK,PTPN6	ESR1		PRAME	ANGPTL4,C1orf116,C1orf74,CNOT8,ELL,FBXO42,FTH1,GDF15,KMT2D,MAD2L1BP,NR1D1,OBFC1,RFX2,ZSCAN31	B_cell_to_Malignant_P000044	1	1	0.3798510296966681	0.25349301397205587	1.0	0.5808383233532934	0.7641859138865127	False	positive_linear	prior+data	known
AURKA,CDK1,LCK,PTPN6	ESR1	KHDRBS3	SERPINB5	VEGFA	B_cell_to_Malignant_P000045	1	2	0.8840984085657131	0.46706586826347307	1.0	0.5808383233532934	0.7641859138865127	False	negative_linear;positive_linear	prior+data;prior+data	known
AURKA,CDK1,LCK,PTPN6	ESR1	SULT1E1	TERF1	RFX2	B_cell_to_Malignant_P000046	1	2	0.8794647505319839	0.6966067864271457	1.0	0.5808383233532934	0.7641859138865127	False	negative_linear;negative_linear	prior+data;prior+data	known
AURKA,CDK1,LCK,PTPN6	ESR1		VEGFA	EGR1,TIMP2	B_cell_to_Malignant_P000047	1	1	0.388664245753817	0.2834331337325349	1.0	0.5808383233532934	0.7641859138865127	False	negative_linear	prior+data	known
TNF	F3	THBS1,CD36,CEACAM1,CEACAM5,GSTM3,CGA,SULT1E1	EDN1	CXADR	B_cell_to_Malignant_P000048	1	8	3.5066923474641793	0.4091816367265469	1.0	0.08582834331337326	0.6866267465069861	False	positive_linear;negative_linear;negative_linear;positive_linear;negative_linear;positive_linear;negative_linear;negative_linear	prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data	known
TNF	F3	THBS1	EGR1	ABCB6,ABHD16A,AC026806.2,ACSS1,ACY1,AGPAT6,AKAP1,ALDOC,ALKBH3,ALS2CL,ANGPTL4,ANKMY2,ARL16,ARL4A,BAP1,C5orf45,C9orf3,CBR3-AS1,CCDC159,CCNT1,CCSER2,CISD3,CISH,CLP1,CRYAB,CTA-228A9.3,CTNND1,CXADR,CYP4B1,DDX23,DHX35,DNAJA3,ECSIT,ELL,EVPL,EZH1,F3,FAM131A,FAM189B,FAM193B,FBXO18,FBXW4,FEM1B,FGFR1,FOXRED2,FTH1,FXYD3,GDF15,GGA1,GMPPB,GNL1,GOLT1A,GORASP1,H19,HSD17B4,HTT,IGFBP5,INSIG2,ITFG2,KIAA1467,LAMB2,LINC00173,LMO3,MAOB,MAP3K4,MGLL,MST1R,NAT9,NLK,NPLOC4,NQO2,NR1D1,PABPC1L,PCBP1-AS1,PCGF2,PNMT,POLRMT,PPP1R13B,PPP1R1B,PREP,PRKRIR,PRSS23,PSMB3,PTOV1,PVRL1,RAB11FIP1,RAD51C,RBCK1,RCAN1,RFX2,RFXANK,RNF31,RP11-156E6.1,RP13-582O9.5,RPL23,RPS12P26,RRNAD1,SCAP,SEMA3C,SERHL2,SIRT3,SLC29A1,SLC39A6,SMAD5,SPPL3,SPRY1,SPTSSB,SSH3,SYNJ1,TBL1X,TBL3,THBS1,THRSP,TIMP1,TIMP2,TIMP3,TNFAIP2,TNFSF10,TOM1L2,TPCN1,TRAPPC9,USP5,VEGFA,VPS37A,WDR65,WFDC2,ZFP62,ZG16B,ZNF250,ZNF408	B_cell_to_Malignant_P000049	1	2	0.7195588205358621	0.08582834331337326	1.0	0.08582834331337326	0.6866267465069861	False	positive_linear;positive_linear	prior+data;prior+data	known
TNF	F3	THBS1,CD36	ESR1	ACSS1,AGR2,AGR3,AKAP1,ALG8,ALS2CL,ANGPTL4,ARL4A,ASB8,C1orf74,C9orf3,CALML5,CBR3-AS1,CCDC159,CCDC176,CCL28,CCNT1,CCSER2,CGA,CISH,CLP1,COX6C,CPHL1P,CTNND1,CXADR,CYP4B1,DDX23,DHRS2,DHRS3,DNAJA4,DNASE1,DTNA,ECSIT,EDN1,EFNA5,EGLN3,ELL,EVPL,FAM193B,FAM198B,FBLN1,FBXO18,FBXW4,FEM1B,FHL2,FLII,FTH1,FXYD3,GDF15,GGA1,HARBI1,HIST1H4H,HMGCS2,HOXA10,HSPB8,HTT,ITFG2,KIAA1467,KLHL24,KRT15,KRT23,LAMB2,LGALS3BP,LIMCH1,LINC00173,MAD2L1BP,MGLL,MGP,MMS19,MYLK,NAT9,NDRG1,NEBL,NLK,NPLOC4,NQO2,NR1D1,NREP,OBFC1,OCEL1,PCBP1-AS1,PIP,POLRMT,PPP1R13B,PRSS23,PVRL1,QDPR,RAB11FIP1,RAD51C,RCAN1,RFX2,RND3,RP11-206M11.7,RP4-569M23.4,RRNAD1,S100A8,S100A9,S100P,SCAP,SDC2,SEMA3C,SERPINA3,SERPINB5,SLC29A1,SLC39A6,SLC4A8,SNCG,SPPL2A,SRI,SSH3,STRN4,SYBU,TBL1X,TFF1,TFF3,THAP3,THBS1,TIMP1,TIMP2,TNFAIP2,TOB1,TOM1L2,TPCN1,TPM1,TRAPPC9,USP5,VEGFA,WDR46,ZFAND2A,ZNF133,ZNF32,ZNF44,ZNF799,ZNF823,ZSCAN31	B_cell_to_Malignant_P000050	1	3	1.3471441140715918	0.5548902195608783	1.0	0.08582834331337326	0.6866267465069861	False	positive_linear;negative_linear;negative_linear	prior+data;prior+data;prior+data	known
TNF	F3	THBS1,CD36,CEACAM1,CEACAM5,GSTM3,CGA	FHL2	ESR1,IGFBP5	B_cell_to_Malignant_P000051	1	7	3.007844152261372	0.3093812375249501	1.0	0.08582834331337326	0.6866267465069861	False	positive_linear;negative_linear;negative_linear;positive_linear;negative_linear;positive_linear;positive_linear	prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data	known
TNF	F3	THBS1,CD36,CEACAM1,CEACAM5,GSTM3,CGA,SULT1E1	PRAME	ANGPTL4,C1orf116,C1orf74,CNOT8,ELL,FBXO42,FTH1,GDF15,KMT2D,MAD2L1BP,NR1D1,OBFC1,RFX2,ZSCAN31	B_cell_to_Malignant_P000052	1	8	3.5643416591690813	0.49500998003992014	1.0	0.08582834331337326	0.6866267465069861	False	positive_linear;negative_linear;negative_linear;positive_linear;negative_linear;positive_linear;negative_linear;negative_linear	prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data	known
TNF	F3	THBS1,CD36,CEACAM1,CEACAM5,GSTM3,CGA,SULT1E1,AGR2,RPL23,CLU,FGFR1,CALML5,FTH1	SERPINB5	VEGFA	B_cell_to_Malignant_P000053	1	14	6.250778023028225	0.5668662674650699	1.0	0.08582834331337326	0.6866267465069861	False	positive_linear;negative_linear;negative_linear;positive_linear;negative_linear;positive_linear;negative_linear;negative_linear;negative_linear;positive_linear;positive_linear;negative_linear;positive_linear;positive_linear	prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data	known
TNF	F3	THBS1,CD36,CEACAM1,CEACAM5,GSTM3,CGA,SULT1E1	TERF1	RFX2	B_cell_to_Malignant_P000054	1	8	3.5712969750925274	0.5169660678642715	1.0	0.08582834331337326	0.6866267465069861	False	positive_linear;negative_linear;negative_linear;positive_linear;negative_linear;positive_linear;negative_linear;negative_linear	prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data;prior+data	known
TNF	F3	THBS1,CD36,CEACAM1,CEACAM5,GSTM3	VEGFA	EGR1,TIMP2	B_cell_to_Malignant_P000055	1	6	2.662205701477131	0.4930139720558882	1.0	0.08582834331337326	0.6866267465069861	False	positive_linear;negative_linear;negative_linear;positive_linear;negative_linear;negative_linear	prior+data;prior+data;prior+data;prior+data;prior+data;prior+data	known
TTN	FHL2	PLEKHA5,FGFR1	EDN1	CXADR	B_cell_to_Malignant_P000056	1	3	1.3774087079151875	0.6506986027944112	1.0	0.48502994011976047	0.7641859138865127	False	negative_linear;positive_linear;negative_linear	prior+data;prior+data;prior+data	known
TTN	FHL2		ESR1	ACSS1,AGR2,AGR3,AKAP1,ALG8,ALS2CL,ANGPTL4,ARL4A,ASB8,C1orf74,C9orf3,CALML5,CBR3-AS1,CCDC159,CCDC176,CCL28,CCNT1,CCSER2,CGA,CISH,CLP1,COX6C,CPHL1P,CTNND1,CXADR,CYP4B1,DDX23,DHRS2,DHRS3,DNAJA4,DNASE1,DTNA,ECSIT,EDN1,EFNA5,EGLN3,ELL,EVPL,FAM193B,FAM198B,FBLN1,FBXO18,FBXW4,FEM1B,FHL2,FLII,FTH1,FXYD3,GDF15,GGA1,HARBI1,HIST1H4H,HMGCS2,HOXA10,HSPB8,HTT,ITFG2,KIAA1467,KLHL24,KRT15,KRT23,LAMB2,LGALS3BP,LIMCH1,LINC00173,MAD2L1BP,MGLL,MGP,MMS19,MYLK,NAT9,NDRG1,NEBL,NLK,NPLOC4,NQO2,NR1D1,NREP,OBFC1,OCEL1,PCBP1-AS1,PIP,POLRMT,PPP1R13B,PRSS23,PVRL1,QDPR,RAB11FIP1,RAD51C,RCAN1,RFX2,RND3,RP11-206M11.7,RP4-569M23.4,RRNAD1,S100A8,S100A9,S100P,SCAP,SDC2,SEMA3C,SERPINA3,SERPINB5,SLC29A1,SLC39A6,SLC4A8,SNCG,SPPL2A,SRI,SSH3,STRN4,SYBU,TBL1X,TFF1,TFF3,THAP3,THBS1,TIMP1,TIMP2,TNFAIP2,TOB1,TOM1L2,TPCN1,TPM1,TRAPPC9,USP5,VEGFA,WDR46,ZFAND2A,ZNF133,ZNF32,ZNF44,ZNF799,ZNF823,ZSCAN31	B_cell_to_Malignant_P000057	1	1	0.4451743754769697	0.48502994011976047	1.0	0.48502994011976047	0.7641859138865127	False	positive_linear	prior+data	known
TTN	FHL2	PLEKHA5,EGLN3,HSD17B4	PRAME	ANGPTL4,C1orf116,C1orf74,CNOT8,ELL,FBXO42,FTH1,GDF15,KMT2D,MAD2L1BP,NR1D1,OBFC1,RFX2,ZSCAN31	B_cell_to_Malignant_P000058	1	4	1.9968588005413608	0.8982035928143712	1.0	0.48502994011976047	0.7641859138865127	False	negative_linear;negative_linear;positive_linear;negative_linear	prior+data;prior+data;prior+data;prior+data	known
TTN	FHL2	PLEKHA5,FGFR1,CALML5,FTH1	SERPINB5	VEGFA	B_cell_to_Malignant_P000059	1	5	2.342578912389621	0.7584830339321357	1.0	0.48502994011976047	0.7641859138865127	False	negative_linear;positive_linear;negative_linear;positive_linear;positive_linear	prior+data;prior+data;prior+data;prior+data;prior+data	known
TTN	FHL2	PLEKHA5,EGLN3,HSD17B4,SULT1E1	TERF1	RFX2	B_cell_to_Malignant_P000060	1	5	2.395652592082768	0.8083832335329342	1.0	0.48502994011976047	0.7641859138865127	False	negative_linear;negative_linear;positive_linear;positive_linear;negative_linear	prior+data;prior+data;prior+data;prior+data;prior+data	known
TNF	GDF15	PI15,LAMB2,PLEKHA5,FGFR1	EDN1	CXADR	B_cell_to_Malignant_P000061	1	5	2.272714443036614	0.7584830339321357	1.0	0.1437125748502994	0.7527801539777588	False	positive_linear;positive_linear;negative_linear;positive_linear;negative_linear	prior+data;prior+data;prior+data;prior+data;prior+data	known
